clip_dir,frame_idx,is_clean
data/Avenue/frames_train\02,12,1
data/Avenue/frames_train\02,13,1
data/Avenue/frames_train\02,14,1
data/Avenue/frames_train\02,15,1
data/Avenue/frames_train\02,16,1
data/Avenue/frames_train\02,17,1
data/Avenue/frames_train\02,18,1
data/Avenue/frames_train\02,19,1
data/Avenue/frames_train\02,20,1
data/Avenue/frames_train\02,21,1
data/Avenue/frames_train\02,22,1
data/Avenue/frames_train\02,23,1
data/Avenue/frames_train\02,24,1
data/Avenue/frames_train\02,25,1
data/Avenue/frames_train\02,26,1
data/Avenue/frames_train\02,27,1
data/Avenue/frames_train\02,28,1
data/Avenue/frames_train\02,29,1
data/Avenue/frames_train\02,30,1
data/Avenue/frames_train\02,31,1
data/Avenue/frames_train\02,32,1
data/Avenue/frames_train\02,33,1
data/Avenue/frames_train\02,34,1
data/Avenue/frames_train\02,35,1
data/Avenue/frames_train\02,36,1
data/Avenue/frames_train\02,37,1
data/Avenue/frames_train\02,38,1
data/Avenue/frames_train\02,39,1
data/Avenue/frames_train\02,40,1
data/Avenue/frames_train\02,41,1
data/Avenue/frames_train\02,42,1
data/Avenue/frames_train\02,43,1
data/Avenue/frames_train\02,44,1
data/Avenue/frames_train\02,45,1
data/Avenue/frames_train\02,46,1
data/Avenue/frames_train\02,47,1
data/Avenue/frames_train\02,48,1
data/Avenue/frames_train\02,49,1
data/Avenue/frames_train\02,50,1
data/Avenue/frames_train\02,51,1
data/Avenue/frames_train\02,52,1
data/Avenue/frames_train\02,53,1
data/Avenue/frames_train\02,54,1
data/Avenue/frames_train\02,55,1
data/Avenue/frames_train\02,56,1
data/Avenue/frames_train\02,57,1
data/Avenue/frames_train\02,58,1
data/Avenue/frames_train\02,59,1
data/Avenue/frames_train\02,60,1
data/Avenue/frames_train\02,61,1
data/Avenue/frames_train\02,62,1
data/Avenue/frames_train\02,63,1
data/Avenue/frames_train\02,64,1
data/Avenue/frames_train\02,65,1
data/Avenue/frames_train\02,66,1
data/Avenue/frames_train\02,67,1
data/Avenue/frames_train\02,68,1
data/Avenue/frames_train\02,69,1
data/Avenue/frames_train\02,70,1
data/Avenue/frames_train\02,71,1
data/Avenue/frames_train\02,72,1
data/Avenue/frames_train\02,73,1
data/Avenue/frames_train\02,74,1
data/Avenue/frames_train\02,75,1
data/Avenue/frames_train\02,76,1
data/Avenue/frames_train\02,77,1
data/Avenue/frames_train\02,78,1
data/Avenue/frames_train\02,79,1
data/Avenue/frames_train\02,80,1
data/Avenue/frames_train\02,81,1
data/Avenue/frames_train\02,82,1
data/Avenue/frames_train\02,83,1
data/Avenue/frames_train\02,84,1
data/Avenue/frames_train\02,85,1
data/Avenue/frames_train\02,86,1
data/Avenue/frames_train\02,87,1
data/Avenue/frames_train\02,88,1
data/Avenue/frames_train\02,89,1
data/Avenue/frames_train\02,90,1
data/Avenue/frames_train\02,91,1
data/Avenue/frames_train\02,92,1
data/Avenue/frames_train\02,93,1
data/Avenue/frames_train\02,94,1
data/Avenue/frames_train\02,95,1
data/Avenue/frames_train\02,96,1
data/Avenue/frames_train\02,97,1
data/Avenue/frames_train\02,98,1
data/Avenue/frames_train\02,99,1
data/Avenue/frames_train\02,100,1
data/Avenue/frames_train\02,101,1
data/Avenue/frames_train\02,102,1
data/Avenue/frames_train\02,103,1
data/Avenue/frames_train\02,104,1
data/Avenue/frames_train\02,105,1
data/Avenue/frames_train\02,106,1
data/Avenue/frames_train\02,107,1
data/Avenue/frames_train\02,108,1
data/Avenue/frames_train\02,109,1
data/Avenue/frames_train\02,110,1
data/Avenue/frames_train\02,111,1
data/Avenue/frames_train\02,112,1
data/Avenue/frames_train\02,113,1
data/Avenue/frames_train\02,114,1
data/Avenue/frames_train\02,115,1
data/Avenue/frames_train\02,116,1
data/Avenue/frames_train\02,117,1
data/Avenue/frames_train\02,118,1
data/Avenue/frames_train\02,119,1
data/Avenue/frames_train\02,120,1
data/Avenue/frames_train\02,121,1
data/Avenue/frames_train\02,122,1
data/Avenue/frames_train\02,123,1
data/Avenue/frames_train\02,124,1
data/Avenue/frames_train\02,125,1
data/Avenue/frames_train\02,126,1
data/Avenue/frames_train\02,127,1
data/Avenue/frames_train\02,128,1
data/Avenue/frames_train\02,129,1
data/Avenue/frames_train\02,130,1
data/Avenue/frames_train\02,131,1
data/Avenue/frames_train\02,132,1
data/Avenue/frames_train\02,133,1
data/Avenue/frames_train\02,134,1
data/Avenue/frames_train\02,135,1
data/Avenue/frames_train\02,136,1
data/Avenue/frames_train\02,137,1
data/Avenue/frames_train\02,138,1
data/Avenue/frames_train\02,139,1
data/Avenue/frames_train\02,140,1
data/Avenue/frames_train\02,141,1
data/Avenue/frames_train\02,142,1
data/Avenue/frames_train\02,143,1
data/Avenue/frames_train\02,144,1
data/Avenue/frames_train\02,145,1
data/Avenue/frames_train\02,146,1
data/Avenue/frames_train\02,147,1
data/Avenue/frames_train\02,148,1
data/Avenue/frames_train\02,149,1
data/Avenue/frames_train\02,150,1
data/Avenue/frames_train\02,151,1
data/Avenue/frames_train\02,152,1
data/Avenue/frames_train\02,153,1
data/Avenue/frames_train\02,154,1
data/Avenue/frames_train\02,155,1
data/Avenue/frames_train\02,156,1
data/Avenue/frames_train\02,157,1
data/Avenue/frames_train\02,158,1
data/Avenue/frames_train\02,159,1
data/Avenue/frames_train\02,160,1
data/Avenue/frames_train\02,161,1
data/Avenue/frames_train\02,162,1
data/Avenue/frames_train\02,163,1
data/Avenue/frames_train\02,164,1
data/Avenue/frames_train\02,165,1
data/Avenue/frames_train\02,166,1
data/Avenue/frames_train\02,167,1
data/Avenue/frames_train\02,168,1
data/Avenue/frames_train\02,169,1
data/Avenue/frames_train\02,170,1
data/Avenue/frames_train\02,171,1
data/Avenue/frames_train\02,172,1
data/Avenue/frames_train\02,173,1
data/Avenue/frames_train\02,174,1
data/Avenue/frames_train\02,175,1
data/Avenue/frames_train\02,176,1
data/Avenue/frames_train\02,177,1
data/Avenue/frames_train\02,178,1
data/Avenue/frames_train\02,179,1
data/Avenue/frames_train\02,180,1
data/Avenue/frames_train\02,181,1
data/Avenue/frames_train\02,182,1
data/Avenue/frames_train\02,183,1
data/Avenue/frames_train\02,184,1
data/Avenue/frames_train\02,185,1
data/Avenue/frames_train\02,186,1
data/Avenue/frames_train\02,187,1
data/Avenue/frames_train\02,188,1
data/Avenue/frames_train\02,189,1
data/Avenue/frames_train\02,190,1
data/Avenue/frames_train\02,191,1
data/Avenue/frames_train\02,192,1
data/Avenue/frames_train\02,193,1
data/Avenue/frames_train\02,194,1
data/Avenue/frames_train\02,195,1
data/Avenue/frames_train\02,196,1
data/Avenue/frames_train\02,197,1
data/Avenue/frames_train\02,198,1
data/Avenue/frames_train\02,199,1
data/Avenue/frames_train\02,200,1
data/Avenue/frames_train\02,201,1
data/Avenue/frames_train\02,202,1
data/Avenue/frames_train\02,203,1
data/Avenue/frames_train\02,204,1
data/Avenue/frames_train\02,205,1
data/Avenue/frames_train\02,206,1
data/Avenue/frames_train\02,207,1
data/Avenue/frames_train\02,208,1
data/Avenue/frames_train\02,209,1
data/Avenue/frames_train\02,210,1
data/Avenue/frames_train\02,211,1
data/Avenue/frames_train\02,212,1
data/Avenue/frames_train\02,213,1
data/Avenue/frames_train\02,214,1
data/Avenue/frames_train\02,215,1
data/Avenue/frames_train\02,216,1
data/Avenue/frames_train\02,217,1
data/Avenue/frames_train\02,218,1
data/Avenue/frames_train\02,219,1
data/Avenue/frames_train\02,220,1
data/Avenue/frames_train\02,221,1
data/Avenue/frames_train\02,222,1
data/Avenue/frames_train\02,223,1
data/Avenue/frames_train\02,224,1
data/Avenue/frames_train\02,225,1
data/Avenue/frames_train\02,226,1
data/Avenue/frames_train\02,227,1
data/Avenue/frames_train\02,228,1
data/Avenue/frames_train\02,229,1
data/Avenue/frames_train\02,230,1
data/Avenue/frames_train\02,231,1
data/Avenue/frames_train\02,232,1
data/Avenue/frames_train\02,233,1
data/Avenue/frames_train\02,234,1
data/Avenue/frames_train\02,235,1
data/Avenue/frames_train\02,236,1
data/Avenue/frames_train\02,237,1
data/Avenue/frames_train\02,238,1
data/Avenue/frames_train\02,239,1
data/Avenue/frames_train\02,240,1
data/Avenue/frames_train\02,241,1
data/Avenue/frames_train\02,242,1
data/Avenue/frames_train\02,243,1
data/Avenue/frames_train\02,244,1
data/Avenue/frames_train\02,245,1
data/Avenue/frames_train\02,246,1
data/Avenue/frames_train\02,247,1
data/Avenue/frames_train\02,248,1
data/Avenue/frames_train\02,249,1
data/Avenue/frames_train\02,250,1
data/Avenue/frames_train\02,251,1
data/Avenue/frames_train\02,252,1
data/Avenue/frames_train\02,253,1
data/Avenue/frames_train\02,254,1
data/Avenue/frames_train\02,255,1
data/Avenue/frames_train\02,256,1
data/Avenue/frames_train\02,257,1
data/Avenue/frames_train\02,258,1
data/Avenue/frames_train\02,259,1
data/Avenue/frames_train\02,260,1
data/Avenue/frames_train\02,261,1
data/Avenue/frames_train\02,262,1
data/Avenue/frames_train\02,263,1
data/Avenue/frames_train\02,264,1
data/Avenue/frames_train\02,265,1
data/Avenue/frames_train\02,266,1
data/Avenue/frames_train\02,267,1
data/Avenue/frames_train\02,268,1
data/Avenue/frames_train\02,269,1
data/Avenue/frames_train\02,270,1
data/Avenue/frames_train\02,271,1
data/Avenue/frames_train\02,272,1
data/Avenue/frames_train\02,273,1
data/Avenue/frames_train\02,274,1
data/Avenue/frames_train\02,275,1
data/Avenue/frames_train\02,276,1
data/Avenue/frames_train\02,277,1
data/Avenue/frames_train\02,278,1
data/Avenue/frames_train\02,279,1
data/Avenue/frames_train\02,280,1
data/Avenue/frames_train\02,281,1
data/Avenue/frames_train\02,282,1
data/Avenue/frames_train\02,283,1
data/Avenue/frames_train\02,284,1
data/Avenue/frames_train\02,285,1
data/Avenue/frames_train\02,286,1
data/Avenue/frames_train\02,287,1
data/Avenue/frames_train\02,288,1
data/Avenue/frames_train\02,289,1
data/Avenue/frames_train\02,290,1
data/Avenue/frames_train\02,291,1
data/Avenue/frames_train\02,292,1
data/Avenue/frames_train\02,293,1
data/Avenue/frames_train\02,294,1
data/Avenue/frames_train\02,295,1
data/Avenue/frames_train\02,296,1
data/Avenue/frames_train\02,297,1
data/Avenue/frames_train\02,298,1
data/Avenue/frames_train\02,299,1
data/Avenue/frames_train\02,300,1
data/Avenue/frames_train\02,301,1
data/Avenue/frames_train\02,302,1
data/Avenue/frames_train\02,303,1
data/Avenue/frames_train\02,304,1
data/Avenue/frames_train\02,305,1
data/Avenue/frames_train\02,306,1
data/Avenue/frames_train\02,307,1
data/Avenue/frames_train\02,308,1
data/Avenue/frames_train\02,309,1
data/Avenue/frames_train\02,310,1
data/Avenue/frames_train\02,311,1
data/Avenue/frames_train\02,312,1
data/Avenue/frames_train\02,313,1
data/Avenue/frames_train\02,314,1
data/Avenue/frames_train\02,315,1
data/Avenue/frames_train\02,316,1
data/Avenue/frames_train\02,317,1
data/Avenue/frames_train\02,318,1
data/Avenue/frames_train\02,319,1
data/Avenue/frames_train\02,320,1
data/Avenue/frames_train\02,321,1
data/Avenue/frames_train\02,322,1
data/Avenue/frames_train\02,323,1
data/Avenue/frames_train\02,324,1
data/Avenue/frames_train\02,325,1
data/Avenue/frames_train\02,326,1
data/Avenue/frames_train\02,327,1
data/Avenue/frames_train\02,328,1
data/Avenue/frames_train\02,329,1
data/Avenue/frames_train\02,330,1
data/Avenue/frames_train\02,331,1
data/Avenue/frames_train\02,332,1
data/Avenue/frames_train\02,333,1
data/Avenue/frames_train\02,334,1
data/Avenue/frames_train\02,335,1
data/Avenue/frames_train\02,336,1
data/Avenue/frames_train\02,337,1
data/Avenue/frames_train\02,338,1
data/Avenue/frames_train\02,339,1
data/Avenue/frames_train\02,340,1
data/Avenue/frames_train\02,341,1
data/Avenue/frames_train\02,342,1
data/Avenue/frames_train\02,343,1
data/Avenue/frames_train\02,344,1
data/Avenue/frames_train\02,345,1
data/Avenue/frames_train\02,346,1
data/Avenue/frames_train\02,347,1
data/Avenue/frames_train\02,348,1
data/Avenue/frames_train\02,349,1
data/Avenue/frames_train\02,350,1
data/Avenue/frames_train\02,351,1
data/Avenue/frames_train\02,352,1
data/Avenue/frames_train\02,353,1
data/Avenue/frames_train\02,354,1
data/Avenue/frames_train\02,355,1
data/Avenue/frames_train\02,356,1
data/Avenue/frames_train\02,357,1
data/Avenue/frames_train\02,358,1
data/Avenue/frames_train\02,359,1
data/Avenue/frames_train\02,360,1
data/Avenue/frames_train\02,361,1
data/Avenue/frames_train\02,362,1
data/Avenue/frames_train\02,363,1
data/Avenue/frames_train\02,364,1
data/Avenue/frames_train\02,365,1
data/Avenue/frames_train\02,366,1
data/Avenue/frames_train\02,367,1
data/Avenue/frames_train\02,368,1
data/Avenue/frames_train\02,369,1
data/Avenue/frames_train\02,370,1
data/Avenue/frames_train\02,371,1
data/Avenue/frames_train\02,372,1
data/Avenue/frames_train\02,373,1
data/Avenue/frames_train\02,374,1
data/Avenue/frames_train\02,375,1
data/Avenue/frames_train\02,376,1
data/Avenue/frames_train\02,377,1
data/Avenue/frames_train\02,378,1
data/Avenue/frames_train\02,379,1
data/Avenue/frames_train\02,380,1
data/Avenue/frames_train\02,381,1
data/Avenue/frames_train\02,382,1
data/Avenue/frames_train\02,383,1
data/Avenue/frames_train\02,384,1
data/Avenue/frames_train\02,385,1
data/Avenue/frames_train\02,386,1
data/Avenue/frames_train\02,387,1
data/Avenue/frames_train\02,388,1
data/Avenue/frames_train\02,389,1
data/Avenue/frames_train\02,390,1
data/Avenue/frames_train\02,391,1
data/Avenue/frames_train\02,392,1
data/Avenue/frames_train\02,393,1
data/Avenue/frames_train\02,394,1
data/Avenue/frames_train\02,395,1
data/Avenue/frames_train\02,396,1
data/Avenue/frames_train\02,397,1
data/Avenue/frames_train\02,398,1
data/Avenue/frames_train\02,399,1
data/Avenue/frames_train\02,400,1
data/Avenue/frames_train\02,401,1
data/Avenue/frames_train\02,402,1
data/Avenue/frames_train\02,403,1
data/Avenue/frames_train\02,404,1
data/Avenue/frames_train\02,405,1
data/Avenue/frames_train\02,406,1
data/Avenue/frames_train\02,407,1
data/Avenue/frames_train\02,408,1
data/Avenue/frames_train\02,409,1
data/Avenue/frames_train\02,410,1
data/Avenue/frames_train\02,411,1
data/Avenue/frames_train\02,412,1
data/Avenue/frames_train\02,413,1
data/Avenue/frames_train\02,414,1
data/Avenue/frames_train\02,415,1
data/Avenue/frames_train\02,416,1
data/Avenue/frames_train\02,417,1
data/Avenue/frames_train\02,418,1
data/Avenue/frames_train\02,419,1
data/Avenue/frames_train\02,420,1
data/Avenue/frames_train\02,421,1
data/Avenue/frames_train\02,422,1
data/Avenue/frames_train\02,423,1
data/Avenue/frames_train\02,424,1
data/Avenue/frames_train\02,425,1
data/Avenue/frames_train\02,426,1
data/Avenue/frames_train\02,427,1
data/Avenue/frames_train\02,428,1
data/Avenue/frames_train\02,429,1
data/Avenue/frames_train\02,430,1
data/Avenue/frames_train\02,431,1
data/Avenue/frames_train\02,432,1
data/Avenue/frames_train\02,433,1
data/Avenue/frames_train\02,434,1
data/Avenue/frames_train\02,435,1
data/Avenue/frames_train\02,436,1
data/Avenue/frames_train\02,437,1
data/Avenue/frames_train\02,438,1
data/Avenue/frames_train\02,439,1
data/Avenue/frames_train\02,440,1
data/Avenue/frames_train\02,441,1
data/Avenue/frames_train\02,442,1
data/Avenue/frames_train\02,443,1
data/Avenue/frames_train\02,444,1
data/Avenue/frames_train\02,445,1
data/Avenue/frames_train\02,446,1
data/Avenue/frames_train\02,447,1
data/Avenue/frames_train\02,448,1
data/Avenue/frames_train\02,449,1
data/Avenue/frames_train\02,450,1
data/Avenue/frames_train\02,451,1
data/Avenue/frames_train\02,452,1
data/Avenue/frames_train\02,453,1
data/Avenue/frames_train\02,454,1
data/Avenue/frames_train\02,455,1
data/Avenue/frames_train\02,456,1
data/Avenue/frames_train\02,457,1
data/Avenue/frames_train\02,458,1
data/Avenue/frames_train\02,459,1
data/Avenue/frames_train\02,460,1
data/Avenue/frames_train\02,461,1
data/Avenue/frames_train\02,462,1
data/Avenue/frames_train\02,463,1
data/Avenue/frames_train\02,464,1
data/Avenue/frames_train\02,465,1
data/Avenue/frames_train\02,466,1
data/Avenue/frames_train\02,467,1
data/Avenue/frames_train\02,468,1
data/Avenue/frames_train\02,469,1
data/Avenue/frames_train\02,470,1
data/Avenue/frames_train\02,471,1
data/Avenue/frames_train\02,472,1
data/Avenue/frames_train\02,473,1
data/Avenue/frames_train\02,474,1
data/Avenue/frames_train\02,475,1
data/Avenue/frames_train\02,476,1
data/Avenue/frames_train\02,477,1
data/Avenue/frames_train\02,478,1
data/Avenue/frames_train\02,479,1
data/Avenue/frames_train\02,480,1
data/Avenue/frames_train\02,481,1
data/Avenue/frames_train\02,482,1
data/Avenue/frames_train\02,483,1
data/Avenue/frames_train\02,484,1
data/Avenue/frames_train\02,485,1
data/Avenue/frames_train\02,486,1
data/Avenue/frames_train\02,487,1
data/Avenue/frames_train\02,488,1
data/Avenue/frames_train\02,489,1
data/Avenue/frames_train\02,490,1
data/Avenue/frames_train\02,491,1
data/Avenue/frames_train\02,492,1
data/Avenue/frames_train\02,493,1
data/Avenue/frames_train\02,494,1
data/Avenue/frames_train\02,495,1
data/Avenue/frames_train\02,496,1
data/Avenue/frames_train\02,497,1
data/Avenue/frames_train\02,498,1
data/Avenue/frames_train\02,499,1
data/Avenue/frames_train\02,500,1
data/Avenue/frames_train\02,501,1
data/Avenue/frames_train\02,502,1
data/Avenue/frames_train\02,503,1
data/Avenue/frames_train\02,504,1
data/Avenue/frames_train\02,505,1
data/Avenue/frames_train\02,506,1
data/Avenue/frames_train\02,507,1
data/Avenue/frames_train\02,508,1
data/Avenue/frames_train\02,509,1
data/Avenue/frames_train\02,510,1
data/Avenue/frames_train\02,511,1
data/Avenue/frames_train\02,512,1
data/Avenue/frames_train\02,513,1
data/Avenue/frames_train\02,514,1
data/Avenue/frames_train\02,515,1
data/Avenue/frames_train\02,516,1
data/Avenue/frames_train\02,517,1
data/Avenue/frames_train\02,518,1
data/Avenue/frames_train\02,519,1
data/Avenue/frames_train\02,520,1
data/Avenue/frames_train\02,521,1
data/Avenue/frames_train\02,522,1
data/Avenue/frames_train\02,523,1
data/Avenue/frames_train\02,524,1
data/Avenue/frames_train\02,525,1
data/Avenue/frames_train\02,526,1
data/Avenue/frames_train\02,527,1
data/Avenue/frames_train\02,528,1
data/Avenue/frames_train\02,529,1
data/Avenue/frames_train\02,530,1
data/Avenue/frames_train\02,531,1
data/Avenue/frames_train\02,532,1
data/Avenue/frames_train\02,533,1
data/Avenue/frames_train\02,534,1
data/Avenue/frames_train\02,535,1
data/Avenue/frames_train\02,536,1
data/Avenue/frames_train\02,537,1
data/Avenue/frames_train\02,538,1
data/Avenue/frames_train\02,539,1
data/Avenue/frames_train\02,540,1
data/Avenue/frames_train\02,541,1
data/Avenue/frames_train\02,542,1
data/Avenue/frames_train\02,543,1
data/Avenue/frames_train\02,544,1
data/Avenue/frames_train\02,545,1
data/Avenue/frames_train\02,546,1
data/Avenue/frames_train\02,547,1
data/Avenue/frames_train\02,548,1
data/Avenue/frames_train\02,549,1
data/Avenue/frames_train\02,550,1
data/Avenue/frames_train\02,551,1
data/Avenue/frames_train\02,552,1
data/Avenue/frames_train\02,553,1
data/Avenue/frames_train\02,554,1
data/Avenue/frames_train\02,555,1
data/Avenue/frames_train\02,556,1
data/Avenue/frames_train\02,557,1
data/Avenue/frames_train\02,558,1
data/Avenue/frames_train\02,559,1
data/Avenue/frames_train\02,560,1
data/Avenue/frames_train\02,561,1
data/Avenue/frames_train\02,562,1
data/Avenue/frames_train\02,563,1
data/Avenue/frames_train\02,564,1
data/Avenue/frames_train\02,565,1
data/Avenue/frames_train\02,566,1
data/Avenue/frames_train\02,567,1
data/Avenue/frames_train\02,568,1
data/Avenue/frames_train\02,569,1
data/Avenue/frames_train\02,570,1
data/Avenue/frames_train\02,571,1
data/Avenue/frames_train\02,572,1
data/Avenue/frames_train\02,573,1
data/Avenue/frames_train\02,574,1
data/Avenue/frames_train\02,575,1
data/Avenue/frames_train\02,576,1
data/Avenue/frames_train\02,577,1
data/Avenue/frames_train\02,578,1
data/Avenue/frames_train\02,579,1
data/Avenue/frames_train\02,580,1
data/Avenue/frames_train\02,581,1
data/Avenue/frames_train\02,582,1
data/Avenue/frames_train\02,583,1
data/Avenue/frames_train\02,584,1
data/Avenue/frames_train\02,585,1
data/Avenue/frames_train\02,586,1
data/Avenue/frames_train\02,587,1
data/Avenue/frames_train\02,588,1
data/Avenue/frames_train\02,589,1
data/Avenue/frames_train\02,590,1
data/Avenue/frames_train\02,591,1
data/Avenue/frames_train\02,592,1
data/Avenue/frames_train\02,593,1
data/Avenue/frames_train\02,594,1
data/Avenue/frames_train\02,595,1
data/Avenue/frames_train\02,596,1
data/Avenue/frames_train\02,597,1
data/Avenue/frames_train\02,598,1
data/Avenue/frames_train\02,599,1
data/Avenue/frames_train\02,600,1
data/Avenue/frames_train\02,601,1
data/Avenue/frames_train\02,602,1
data/Avenue/frames_train\02,603,1
data/Avenue/frames_train\02,604,1
data/Avenue/frames_train\02,605,1
data/Avenue/frames_train\02,606,1
data/Avenue/frames_train\02,607,1
data/Avenue/frames_train\02,608,1
data/Avenue/frames_train\02,609,1
data/Avenue/frames_train\02,610,1
data/Avenue/frames_train\02,611,1
data/Avenue/frames_train\02,612,1
data/Avenue/frames_train\02,613,1
data/Avenue/frames_train\02,614,1
data/Avenue/frames_train\02,615,1
data/Avenue/frames_train\02,616,1
data/Avenue/frames_train\02,617,1
data/Avenue/frames_train\02,618,1
data/Avenue/frames_train\02,619,1
data/Avenue/frames_train\02,620,1
data/Avenue/frames_train\02,621,1
data/Avenue/frames_train\02,622,1
data/Avenue/frames_train\02,623,1
data/Avenue/frames_train\02,624,1
data/Avenue/frames_train\02,625,1
data/Avenue/frames_train\02,626,1
data/Avenue/frames_train\02,627,1
data/Avenue/frames_train\02,628,1
data/Avenue/frames_train\02,629,1
data/Avenue/frames_train\02,630,1
data/Avenue/frames_train\02,631,1
data/Avenue/frames_train\02,632,1
data/Avenue/frames_train\02,633,1
data/Avenue/frames_train\02,634,1
data/Avenue/frames_train\02,635,1
data/Avenue/frames_train\02,636,1
data/Avenue/frames_train\02,637,1
data/Avenue/frames_train\02,638,1
data/Avenue/frames_train\02,639,1
data/Avenue/frames_train\02,640,1
data/Avenue/frames_train\02,641,1
data/Avenue/frames_train\02,642,1
data/Avenue/frames_train\02,643,1
data/Avenue/frames_train\02,644,1
data/Avenue/frames_train\02,645,1
data/Avenue/frames_train\02,646,1
data/Avenue/frames_train\02,647,1
data/Avenue/frames_train\02,648,1
data/Avenue/frames_train\02,649,1
data/Avenue/frames_train\02,650,1
data/Avenue/frames_train\02,651,1
data/Avenue/frames_train\02,652,1
data/Avenue/frames_train\02,653,1
data/Avenue/frames_train\02,654,1
data/Avenue/frames_train\02,655,1
data/Avenue/frames_train\02,656,1
data/Avenue/frames_train\02,657,1
data/Avenue/frames_train\02,658,1
data/Avenue/frames_train\02,659,1
data/Avenue/frames_train\02,660,1
data/Avenue/frames_train\02,661,1
data/Avenue/frames_train\02,662,1
data/Avenue/frames_train\02,663,1
data/Avenue/frames_train\02,664,1
data/Avenue/frames_train\02,665,1
data/Avenue/frames_train\02,666,1
data/Avenue/frames_train\02,667,1
data/Avenue/frames_train\02,668,1
data/Avenue/frames_train\02,669,1
data/Avenue/frames_train\02,670,1
data/Avenue/frames_train\02,671,1
data/Avenue/frames_train\02,672,1
data/Avenue/frames_train\02,673,1
data/Avenue/frames_train\02,674,1
data/Avenue/frames_train\02,675,1
data/Avenue/frames_train\02,676,1
data/Avenue/frames_train\02,677,1
data/Avenue/frames_train\02,678,1
data/Avenue/frames_train\02,679,1
data/Avenue/frames_train\02,680,1
data/Avenue/frames_train\02,681,1
data/Avenue/frames_train\02,682,1
data/Avenue/frames_train\02,683,1
data/Avenue/frames_train\02,684,1
data/Avenue/frames_train\02,685,1
data/Avenue/frames_train\02,686,1
data/Avenue/frames_train\02,687,1
data/Avenue/frames_train\02,688,1
data/Avenue/frames_train\02,689,1
data/Avenue/frames_train\02,690,1
data/Avenue/frames_train\02,691,1
data/Avenue/frames_train\02,692,1
data/Avenue/frames_train\02,693,1
data/Avenue/frames_train\02,694,1
data/Avenue/frames_train\02,695,1
data/Avenue/frames_train\02,696,1
data/Avenue/frames_train\02,697,1
data/Avenue/frames_train\02,698,1
data/Avenue/frames_train\02,699,1
data/Avenue/frames_train\02,700,1
data/Avenue/frames_train\02,701,1
data/Avenue/frames_train\02,702,1
data/Avenue/frames_train\02,703,1
data/Avenue/frames_train\02,704,1
data/Avenue/frames_train\02,705,1
data/Avenue/frames_train\02,706,1
data/Avenue/frames_train\02,707,1
data/Avenue/frames_train\02,708,1
data/Avenue/frames_train\02,709,1
data/Avenue/frames_train\02,710,1
data/Avenue/frames_train\02,711,1
data/Avenue/frames_train\02,712,1
data/Avenue/frames_train\02,713,1
data/Avenue/frames_train\02,714,1
data/Avenue/frames_train\02,715,1
data/Avenue/frames_train\02,716,1
data/Avenue/frames_train\02,717,1
data/Avenue/frames_train\02,718,1
data/Avenue/frames_train\02,719,1
data/Avenue/frames_train\02,720,1
data/Avenue/frames_train\02,721,1
data/Avenue/frames_train\02,722,1
data/Avenue/frames_train\02,723,1
data/Avenue/frames_train\02,724,1
data/Avenue/frames_train\02,725,1
data/Avenue/frames_train\02,726,1
data/Avenue/frames_train\02,727,1
data/Avenue/frames_train\02,728,1
data/Avenue/frames_train\02,729,1
data/Avenue/frames_train\02,730,1
data/Avenue/frames_train\02,731,1
data/Avenue/frames_train\02,732,1
data/Avenue/frames_train\02,733,1
data/Avenue/frames_train\02,734,1
data/Avenue/frames_train\02,735,1
data/Avenue/frames_train\02,736,1
data/Avenue/frames_train\02,737,1
data/Avenue/frames_train\02,738,1
data/Avenue/frames_train\02,739,1
data/Avenue/frames_train\02,740,1
data/Avenue/frames_train\02,741,1
data/Avenue/frames_train\02,742,1
data/Avenue/frames_train\02,743,1
data/Avenue/frames_train\02,744,1
data/Avenue/frames_train\02,745,1
data/Avenue/frames_train\02,746,1
data/Avenue/frames_train\02,747,1
data/Avenue/frames_train\02,748,1
data/Avenue/frames_train\02,749,1
data/Avenue/frames_train\02,750,1
data/Avenue/frames_train\02,751,1
data/Avenue/frames_train\02,752,1
data/Avenue/frames_train\02,753,1
data/Avenue/frames_train\02,754,1
data/Avenue/frames_train\02,755,1
data/Avenue/frames_train\02,756,1
data/Avenue/frames_train\02,757,1
data/Avenue/frames_train\02,758,1
data/Avenue/frames_train\02,759,1
data/Avenue/frames_train\02,760,1
data/Avenue/frames_train\02,761,1
data/Avenue/frames_train\02,762,1
data/Avenue/frames_train\02,763,1
data/Avenue/frames_train\02,764,1
data/Avenue/frames_train\02,765,1
data/Avenue/frames_train\02,766,1
data/Avenue/frames_train\02,767,1
data/Avenue/frames_train\02,768,1
data/Avenue/frames_train\02,769,1
data/Avenue/frames_train\02,770,1
data/Avenue/frames_train\02,771,1
data/Avenue/frames_train\02,772,1
data/Avenue/frames_train\02,773,1
data/Avenue/frames_train\02,774,1
data/Avenue/frames_train\02,775,1
data/Avenue/frames_train\02,776,1
data/Avenue/frames_train\02,777,1
data/Avenue/frames_train\02,778,1
data/Avenue/frames_train\02,779,1
data/Avenue/frames_train\02,780,1
data/Avenue/frames_train\02,781,1
data/Avenue/frames_train\02,782,1
data/Avenue/frames_train\02,783,1
data/Avenue/frames_train\02,784,1
data/Avenue/frames_train\02,785,1
data/Avenue/frames_train\02,786,1
data/Avenue/frames_train\02,787,1
